@relation AliensData

@attribute 'bomb up' numeric
@attribute 'bomb left' numeric
@attribute 'bomb right' numeric
@attribute 'enemy up' numeric
@attribute 'enemy left' numeric
@attribute 'enemy right' numeric
@attribute 'enemy num' numeric
@attribute 'enemy distance' numeric
@attribute 'bomb distance' numeric
@attribute GameTick numeric
@attribute AvatarSpeed numeric
@attribute AvatarHealthPoints numeric
@attribute AvatarType numeric
@attribute class {0,1,2,3}

@data
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,160.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,160.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,160.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,160.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,160.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,160.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,160.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,160.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,160.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,3
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,2
0.0,0.0,0.0,16.0,8.0,0.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,2
0.0,0.0,0.0,16.0,0.0,8.0,224.0,288.0,3200.0,2.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,2.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,224.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,224.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,224.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,8.0,224.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,8.0,224.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,2
0.0,0.0,0.0,16.0,0.0,0.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,8.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,8.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,8.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,8.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,8.0,192.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,160.0,288.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,160.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,8.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,3
0.0,0.0,0.0,16.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,8.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,128.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,8.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,4.0,16.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,4.0,16.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,4.0,16.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,4.0,0.0,8.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,4.0,0.0,8.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,4.0,0.0,8.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,4.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,4.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,4.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,4.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,1
0.0,0.0,4.0,0.0,0.0,0.0,96.0,224.0,3200.0,3.0,1.0,0.0,1.0,0
0.0,0.0,4.0,0.0,0.0,0.0,96.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,4.0,0.0,8.0,0.0,96.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,4.0,0.0,8.0,0.0,96.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,4.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,4.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,288.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,8.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,16.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,16.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,8.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,8.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,2
0.0,0.0,0.0,16.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,2
0.0,0.0,0.0,0.0,8.0,8.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,8.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.0,224.0,3200.0,4.0,1.0,0.0,1.0,0
